SourceServer,Publication,Article,SourceSchema,Subscriber,DestinationDatabase,DestinationSchema
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_PYMT_DET_VW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_PYMT_DET_VW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_PYMT_DET_VW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_PYMT_DET_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_PYMT_DET_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_PYMT_DET_VW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_SET_ID_VW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_SET_ID_VW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_SET_ID_VW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_SET_ID_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_SET_ID_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_SET_ID_VW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_TAX_HDR_VW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_TAX_HDR_VW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_TAX_HDR_VW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_TAX_HDR_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_TAX_HDR_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_TAX_HDR_VW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_LOC_STG_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_LOC_STG_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_LOC_STG_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_LOC_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_LOC_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_LOC_STG_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_ORG_STG_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_ORG_STG_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_ORG_STG_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_ORG_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_ORG_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_ORG_STG_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_SUP_STG_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_SUP_STG_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_SUP_STG_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_SUP_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_SUP_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VDR_SUP_STG_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ADDRVW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ADDRVW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ADDRVW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ADDRVW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ADDRVW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ADDRVW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_CNTCVW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_CNTCVW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_CNTCVW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_CNTCVW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_CNTCVW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_CNTCVW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ID_STG_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ID_STG_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ID_STG_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ID_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ID_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_ID_STG_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_IDN_VW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_IDN_VW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_IDN_VW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_IDN_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_IDN_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_IDN_VW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_LOC_VW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_LOC_VW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_LOC_VW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_LOC_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_LOC_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_LOC_VW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_STG_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_STG_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_STG_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_STG_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_STG_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WJURVW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WJURVW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WJURVW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WJURVW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WJURVW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WJURVW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WTHDVW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WTHDVW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WTHDVW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WTHDVW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WTHDVW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_VNDR_WTHDVW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_D_VW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_D_VW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_D_VW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_D_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_D_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_D_VW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_H_VW_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_H_VW_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_H_VW_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_H_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_H_VW_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_CTS_WTHDCD_H_VW_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_VENDOR_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_VENDOR_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_VENDOR_STG_CURR,dbo,CTSAZSIMIPTM.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_VENDOR_STG_CURR,dbo,CTSAZSIMIBCAPPS1.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_VENDOR_STG_CURR,dbo,CTSAZSIMIBCAPPS2.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,FMS_PS_VENDOR_STG_CURR,dbo,CTSAZMIBCAPPS3.293366D454BB.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,HCM_PS_BUS_UNIT_OPT_HR_STG_CURR,dbo,CTSAZSIMIPGN.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
ctsazsimicrsmas.inso1a101c37461fa.database.windows.net,EDS_BC_Common_Trans_PUB,HCM_PS_BUS_UNIT_OPT_HR_STG_CURR,dbo,CTSAZSIMIPST.INSO1A101C37461FA.DATABASE.WINDOWS.NET,CentralRepository,dbo
