DateT,Servername,Database_Name,Index_Details
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PS_JPM_CAT_I_RLAT_STG_CURR') AND NAME ='IXDXC_HCM_P
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.SFDC_Opportunity_STG_CURR') AND NAME ='IX_EDS_CURR_STG_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.ESA_PS_PROJECT_MGR_STG_CURR') AND NAME ='INDXC_ESA_PS_P
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.ESA_PS_PROJECT_MGR_STG_CURR') AND NAME ='INDXC_ESA_PS_P
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.ESA_PS_PROJECT_MGR_STG_CURR') AND NAME ='INDXC_ESA_PS_P
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.ESA_PS_PROJECT_MGR_STG_CURR') AND NAME ='INDXC_ESA_PS_P
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.ESA_PS_PROJECT_MGR_STG_CURR') AND NAME ='INDXC_ESA_PS_P
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.LM_vw_LocationMaster_STG_CURR') AND NAME ='INDXC_LM_vw_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHIRE_REQUISITIONDETAILS_STG_CURR') AND NAME ='INDX_CHI
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHIRE_REQUISITIONDETAILS_STG_CURR') AND NAME ='INDX_CHI
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHIRE_REQUISITIONDETAILS_STG_CURR') AND NAME ='INDX_CHI
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHIRE_REQUISITIONDETAILS_STG_CURR') AND NAME ='IXNC_CHi
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Grade_Master_MIG') AND NAME ='IXDXC_C
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidateEducation_STG_CURR') AND NAME ='INDX_CHi
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidateHiredDetail_STG_CURR') AND NAME ='INDX_C
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidateHiredDetail_STG_CURR') AND NAME ='INDX_C
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PS_BUS_UNIT_TBL_HR_STG_CURR') AND NAME ='INDX_HCM_P
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.LMS_TBL_TMX_ATTEMPT_STG_CURR') AND NAME ='INDXC_LMS_TBL
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.LMS_TBL_TMX_ATTEMPT_STG_CURR') AND NAME ='IXNC_LMS_TBL_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.LMS_PERSON_STG_CURR') AND NAME ='INDXC_LMS_PERSON_STG_C
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.LMS_PERSON_STG_CURR') AND NAME ='IXNC_LMS_PERSON_STG_CU
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidatePersonalDetail_STG_CURR') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidatePersonalDetail_STG_CURR') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidatePersonalDetail_STG_CURR') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidatePersonalDetail_STG_CURR') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidatePersonalDetail_STG_CURR') AND NAME ='IX_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidatePersonalDetail_STG_CURR') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidatePersonalDetail_STG_CURR') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidatePersonalDetail_STG_CURR') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PS_CM_ROLE_COMPS_STG_CURR') AND NAME ='IX_CentralRe
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.LMS_TBL_TMX_REGISTRATION_STG_CURR') AND NAME ='IX_Centr
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.LMS_TBL_TMX_REGISTRATION_STG_CURR') AND NAME ='IXNC_Cen
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_RequisitionJobDescription_STG_CURR') AND NAME ='I
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_HCM_RoleAttributes_MIG') AND NAME ='I
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_HCM_RoleAttributes_MIG') AND NAME ='I
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_HCM_RoleAttributes_MIG') AND NAME ='I
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_Requisitionpostingdetails_STG_CURR') AND NAME ='I
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PS_JPM_CAT_GMEMB_STG_CURR') AND NAME ='INDX_HCM_PS_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_EAM_Leavedata_MIG') AND NAME ='IX1_Ce
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.ESA_PS_CTS_RM_DPTPL_MP_STG_CURR') AND NAME ='INDXC_ESA_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_History_MIG') AND N
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_RRCollaborators_STG_CURR') AND NAME ='INDX_CHire_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PS_CT_CLUSTERSETUP_STG_CURR') AND NAME ='IXDXC_HCM_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_HCMLocation_MIG') AND NAME ='INDXC_Ce
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_HCMLocation_MIG') AND NAME ='INDXC_Ce
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_UserDetails_STG_CURR') AND NAME ='INDX_CHire_User
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='XP
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Associate_Details_MIG') AND NAME ='IN
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.sysdiagrams') AND NAME ='UK_principal_name') CREATE UNI
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_AssociateAddress_MIG') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.MSreplication_subscriptions') AND NAME ='uc1MSReplicati
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PF_ParentChildMapping_STG_CURR_MIG') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidateExperience_STG_CURR') AND NAME ='INDX_CH
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.MSsubscription_agents') AND NAME ='ucMSsubscription_age
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.MSsubscription_agents') AND NAME ='ucMSsubscription_age
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JOB_Reference_MIG') AND NAME ='INDXC_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_RMG_ResourceRequest_MIG') AND NAME ='
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_RMG_ResourceRequest_MIG') AND NAME ='
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_RMG_ResourceRequest_MIG') AND NAME ='
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_RMG_ResourceRequest_MIG') AND NAME ='
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_RMG_ResourceRequest_MIG') AND NAME ='
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_RMG_ResourceRequest_MIG') AND NAME ='
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_RMG_ResourceRequest_MIG') AND NAME ='
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CENTRALREPOSITORY_CANDIDATEDETAILS_MIG') AND NAME ='IND
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.MSreplication_objects') AND NAME ='ucMSreplication_obje
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_JobFamilyMaster_MIG') AND NAME ='INDX
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.MSsnapshotdeliveryprogress') AND NAME ='ci_MSsnapshotde
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.MSsnapshotdeliveryprogress') AND NAME ='nci_MSsnapshotd
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidateRequisitionMapping_STG_CURR') AND NAME =
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_CandidateRequisitionMapping_STG_CURR') AND NAME =
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Pool_MIG') AND NAME ='INDXC_CentralRe
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Chire_CandidateDocument_EDS') AND NAM
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Chire_CandidateDocument_EDS') AND NAM
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Chire_CandidateDocument_EDS') AND NAM
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PS_CT_DEPT_TYPE_STG_CURR') AND NAME ='INDXC_HCM_PS_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PS_CT_DEPT_TYPE_STG_CURR') AND NAME ='INDXC_HCM_PS_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.HCM_PS_CT_DEPT_TYPE_STG_CURR') AND NAME ='INDXC_HCM_PS_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Company_Master_MIG') AND NAME ='INDX_
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CHire_Requisitionotherlocationdetails_STG_CURR') AND NA
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Project_MIG') AND NAME ='INDXC_Centra
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Project_MIG') AND NAME ='INDXC_Centra
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Project_MIG') AND NAME ='INDXC_Centra
Mar 11 2025 11:20PM,ctsazsimibcapps2.inso1a101c37461fa.database.windows.net,CentralRepository,IF NOT EXISTS(SELECT 1 FROM sys.indexes WHERE object_id = object_id('dbo.CentralRepository_Project_MIG') AND NAME ='INDXC_Centra
